FEN,Move,WhiteElo,BlackElo
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,1773,1852
rnbqkbnr/p1pppppp/1p6/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,b7b6,1773,1852
rnbqkbnr/p1pppppp/1p6/8/4PP2/8/PPPP2PP/RNBQKBNR b KQkq - 0 2,f2f4,1773,1852
rn1qkbnr/pbpppppp/1p6/8/4PP2/8/PPPP2PP/RNBQKBNR w KQkq - 1 3,c8b7,1773,1852
rn1qkbnr/pbpppppp/1p6/8/4PP2/2N5/PPPP2PP/R1BQKBNR b KQkq - 2 3,b1c3,1773,1852
rn1qkbnr/pbpp1ppp/1p2p3/8/4PP2/2N5/PPPP2PP/R1BQKBNR w KQkq - 0 4,e7e6,1773,1852
rn1qkbnr/pbpp1ppp/1p2p3/8/4PP2/2N2N2/PPPP2PP/R1BQKB1R b KQkq - 1 4,g1f3,1773,1852
rn1qkb1r/pbppnppp/1p2p3/8/4PP2/2N2N2/PPPP2PP/R1BQKB1R w KQkq - 2 5,g8e7,1773,1852
rn1qkb1r/pbppnppp/1p2p3/1B6/4PP2/2N2N2/PPPP2PP/R1BQK2R b KQkq - 3 5,f1b5,1773,1852
rn1qkb1r/pbpp1ppp/1p2p1n1/1B6/4PP2/2N2N2/PPPP2PP/R1BQK2R w KQkq - 4 6,e7g6,1773,1852
rn1qkb1r/pbpp1ppp/1p2p1n1/1B6/4PP2/2NP1N2/PPP3PP/R1BQK2R b KQkq - 0 6,d2d3,1773,1852
rn1qk2r/pbpp1ppp/1p2p1n1/1B6/1b2PP2/2NP1N2/PPP3PP/R1BQK2R w KQkq - 1 7,f8b4,1773,1852
rn1qk2r/pbpp1ppp/1p2p1n1/1B6/1b2PP2/2NP1N2/PPP3PP/R1BQ1RK1 b kq - 2 7,e1g1,1773,1852
rn1q1rk1/pbpp1ppp/1p2p1n1/1B6/1b2PP2/2NP1N2/PPP3PP/R1BQ1RK1 w - - 3 8,e8g8,1773,1852
rn1q1rk1/pbpp1ppp/1p2p1n1/1B6/1b2PP2/P1NP1N2/1PP3PP/R1BQ1RK1 b - - 0 8,a2a3,1773,1852
rn1q1rk1/pbpp2pp/1p2ppn1/1B6/1b2PP2/P1NP1N2/1PP3PP/R1BQ1RK1 w - - 0 9,f7f6,1773,1852
rn1q1rk1/pbpp2pp/1p2ppn1/1B6/1P2PP2/2NP1N2/1PP3PP/R1BQ1RK1 b - - 0 9,a3b4,1773,1852
rn1q1rk1/1bpp2pp/pp2ppn1/1B6/1P2PP2/2NP1N2/1PP3PP/R1BQ1RK1 w - - 0 10,a7a6,1773,1852
rn1q1rk1/1bpp2pp/pp2ppn1/8/BP2PP2/2NP1N2/1PP3PP/R1BQ1RK1 b - - 1 10,b5a4,1773,1852
rn1q1rk1/1bpp2pp/p3ppn1/1p6/BP2PP2/2NP1N2/1PP3PP/R1BQ1RK1 w - - 0 11,b6b5,1773,1852
rn1q1rk1/1bpp2pp/p3ppn1/1p6/1P2PP2/1BNP1N2/1PP3PP/R1BQ1RK1 b - - 1 11,a4b3,1773,1852
rn1q1rk1/1b1p2pp/p1p1ppn1/1p6/1P2PP2/1BNP1N2/1PP3PP/R1BQ1RK1 w - - 0 12,c7c6,1773,1852
rn1q1rk1/1b1p2pp/p1p1ppn1/1p3P2/1P2P3/1BNP1N2/1PP3PP/R1BQ1RK1 b - - 0 12,f4f5,1773,1852
rn1q1rk1/1b1p2pp/p1p1pp2/1p2nP2/1P2P3/1BNP1N2/1PP3PP/R1BQ1RK1 w - - 1 13,g6e5,1773,1852
rn1q1rk1/1b1p2pp/p1p1Pp2/1p2n3/1P2P3/1BNP1N2/1PP3PP/R1BQ1RK1 b - - 0 13,f5e6,1773,1852
rn1q1rk1/1b4pp/p1p1pp2/1p2n3/1P2P3/1BNP1N2/1PP3PP/R1BQ1RK1 w - - 0 14,d7e6,1773,1852
rn1q1rk1/1b4pp/p1p1Bp2/1p2n3/1P2P3/2NP1N2/1PP3PP/R1BQ1RK1 b - - 0 14,b3e6,1773,1852
rn1q1rk1/1b3npp/p1p1Bp2/1p6/1P2P3/2NP1N2/1PP3PP/R1BQ1RK1 w - - 1 15,e5f7,1773,1852
rn1q1rk1/1b3npp/p1p1Bp2/1p6/1P2P2N/2NP4/1PP3PP/R1BQ1RK1 b - - 2 15,f3h4,1773,1852
rn1q1r1k/1b3npp/p1p1Bp2/1p6/1P2P2N/2NP4/1PP3PP/R1BQ1RK1 w - - 3 16,g8h8,1773,1852
rn1q1r1k/1b3npp/p1p1Bp2/1p5Q/1P2P2N/2NP4/1PP3PP/R1B2RK1 b - - 4 16,d1h5,1773,1852
rn1q1rk1/1b3npp/p1p1Bp2/1p5Q/1P2P2N/2NP4/1PP3PP/R1B2RK1 w - - 5 17,h8g8,1773,1852
rn1q1rk1/1b3npp/p1p1Bp2/1p5Q/1P2P2N/2NPB3/1PP3PP/R4RK1 b - - 6 17,c1e3,1773,1852
rn3rk1/1b2qnpp/p1p1Bp2/1p5Q/1P2P2N/2NPB3/1PP3PP/R4RK1 w - - 7 18,d8e7,1773,1852
rn3rk1/1b2qnpp/p1p2p2/1p5Q/1P2P2N/1BNPB3/1PP3PP/R4RK1 b - - 8 18,e6b3,1773,1852
r4rk1/1b1nqnpp/p1p2p2/1p5Q/1P2P2N/1BNPB3/1PP3PP/R4RK1 w - - 9 19,b8d7,1773,1852
r4rk1/1b1nqnpp/p1p2p2/1p3N1Q/1P2P3/1BNPB3/1PP3PP/R4RK1 b - - 10 19,h4f5,1773,1852
r4rk1/1b1n1npp/p1p2p2/1p2qN1Q/1P2P3/1BNPB3/1PP3PP/R4RK1 w - - 11 20,e7e5,1773,1852
r4rk1/1b1n1npp/p1p2p2/1p2qN2/1P2P1Q1/1BNPB3/1PP3PP/R4RK1 b - - 12 20,h5g4,1773,1852
r4rk1/1b1n1n1p/p1p2pp1/1p2qN2/1P2P1Q1/1BNPB3/1PP3PP/R4RK1 w - - 0 21,g7g6,1773,1852
r4rk1/1b1n1n1p/p1p2ppN/1p2q3/1P2P1Q1/1BNPB3/1PP3PP/R4RK1 b - - 1 21,f5h6,1773,1852
r4r2/1b1n1nkp/p1p2ppN/1p2q3/1P2P1Q1/1BNPB3/1PP3PP/R4RK1 w - - 2 22,g8g7,1773,1852
r4r2/1b1Q1nkp/p1p2ppN/1p2q3/1P2P3/1BNPB3/1PP3PP/R4RK1 b - - 0 22,g4d7,1773,1852
r1b2r2/3Q1nkp/p1p2ppN/1p2q3/1P2P3/1BNPB3/1PP3PP/R4RK1 w - - 1 23,b7c8,1773,1852
r1b2r2/3Q1Nkp/p1p2pp1/1p2q3/1P2P3/1BNPB3/1PP3PP/R4RK1 b - - 0 23,h6f7,1773,1852
r4r2/3b1Nkp/p1p2pp1/1p2q3/1P2P3/1BNPB3/1PP3PP/R4RK1 w - - 0 24,c8d7,1773,1852
r4r2/3b2kp/p1p2pp1/1p2N3/1P2P3/1BNPB3/1PP3PP/R4RK1 b - - 0 24,f7e5,1773,1852
r4r2/3b2kp/p1p3p1/1p2p3/1P2P3/1BNPB3/1PP3PP/R4RK1 w - - 0 25,f6e5,1773,1852
r4R2/3b2kp/p1p3p1/1p2p3/1P2P3/1BNPB3/1PP3PP/R5K1 b - - 0 25,f1f8,1773,1852
5r2/3b2kp/p1p3p1/1p2p3/1P2P3/1BNPB3/1PP3PP/R5K1 w - - 0 26,a8f8,1773,1852
5r2/3b2kp/p1p3p1/1p2p3/1P2P3/1B1PB3/1PP1N1PP/R5K1 b - - 1 26,c3e2,1773,1852
5r2/3b2k1/p1p3pp/1p2p3/1P2P3/1B1PB3/1PP1N1PP/R5K1 w - - 0 27,h7h6,1773,1852
5r2/3b2k1/p1p3pp/1p2p3/1P2P3/1B1PB1N1/1PP3PP/R5K1 b - - 1 27,e2g3,1773,1852
5r2/3b2k1/p1p3p1/1p2p2p/1P2P3/1B1PB1N1/1PP3PP/R5K1 w - - 0 28,h6h5,1773,1852
5r2/3b2k1/p1p3p1/1pB1p2p/1P2P3/1B1P2N1/1PP3PP/R5K1 b - - 1 28,e3c5,1773,1852
8/3b1rk1/p1p3p1/1pB1p2p/1P2P3/1B1P2N1/1PP3PP/R5K1 w - - 2 29,f8f7,1773,1852
8/3b1Bk1/p1p3p1/1pB1p2p/1P2P3/3P2N1/1PP3PP/R5K1 b - - 0 29,b3f7,1773,1852
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,1953,1955
rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,d7d5,1953,1955
rnbqkbnr/ppp1pppp/8/3p4/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 2,b1c3,1953,1955
rnbqkbnr/ppp1pppp/8/8/3pP3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 3,d5d4,1953,1955
rnbqkbnr/ppp1pppp/8/8/3pP3/8/PPPPNPPP/R1BQKBNR b KQkq - 1 3,c3e2,1953,1955
rnbqkbnr/ppp2ppp/8/4p3/3pP3/8/PPPPNPPP/R1BQKBNR w KQkq - 0 4,e7e5,1953,1955
rnbqkbnr/ppp2ppp/8/4p3/3pP3/3P4/PPP1NPPP/R1BQKBNR b KQkq - 0 4,d2d3,1953,1955
rnbqkbnr/ppp3pp/5p2/4p3/3pP3/3P4/PPP1NPPP/R1BQKBNR w KQkq - 0 5,f7f6,1953,1955
rnbqkbnr/ppp3pp/5p2/4p3/3pPP2/3P4/PPP1N1PP/R1BQKBNR b KQkq - 0 5,f2f4,1953,1955
rnbqkbnr/pp4pp/5p2/2p1p3/3pPP2/3P4/PPP1N1PP/R1BQKBNR w KQkq - 0 6,c7c5,1953,1955
rnbqkbnr/pp4pp/5p2/2p1P3/3pP3/3P4/PPP1N1PP/R1BQKBNR b KQkq - 0 6,f4e5,1953,1955
rnbqkbnr/pp4pp/8/2p1p3/3pP3/3P4/PPP1N1PP/R1BQKBNR w KQkq - 0 7,f6e5,1953,1955
rnbqkbnr/pp4pp/8/2p1p3/3pP3/3P1N2/PPP1N1PP/R1BQKB1R b KQkq - 1 7,g1f3,1953,1955
r1bqkbnr/pp4pp/2n5/2p1p3/3pP3/3P1N2/PPP1N1PP/R1BQKB1R w KQkq - 2 8,b8c6,1953,1955
r1bqkbnr/pp4pp/2n5/2p1p3/3pP3/3P1NN1/PPP3PP/R1BQKB1R b KQkq - 3 8,e2g3,1953,1955
r1bqkb1r/pp4pp/2n2n2/2p1p3/3pP3/3P1NN1/PPP3PP/R1BQKB1R w KQkq - 4 9,g8f6,1953,1955
r1bqkb1r/pp4pp/2n2n2/2p1p3/3pP3/3P1NN1/PPP1B1PP/R1BQK2R b KQkq - 5 9,f1e2,1953,1955
r2qkb1r/pp4pp/2n2n2/2p1p3/3pP1b1/3P1NN1/PPP1B1PP/R1BQK2R w KQkq - 6 10,c8g4,1953,1955
r2qkb1r/pp4pp/2n2n2/2p1p1B1/3pP1b1/3P1NN1/PPP1B1PP/R2QK2R b KQkq - 7 10,c1g5,1953,1955
r2qkb1r/pp4pp/2n2n2/2p1p1B1/3pP3/3P1bN1/PPP1B1PP/R2QK2R w KQkq - 0 11,g4f3,1953,1955
r2qkb1r/pp4pp/2n2n2/2p1p1B1/3pP3/3P1BN1/PPP3PP/R2QK2R b KQkq - 0 11,e2f3,1953,1955
r2qk2r/pp2b1pp/2n2n2/2p1p1B1/3pP3/3P1BN1/PPP3PP/R2QK2R w KQkq - 1 12,f8e7,1953,1955
r2qk2r/pp2b1pp/2n2n2/2p1p1B1/3pP3/3P1BN1/PPP3PP/R2Q1RK1 b kq - 2 12,e1g1,1953,1955
r2q1rk1/pp2b1pp/2n2n2/2p1p1B1/3pP3/3P1BN1/PPP3PP/R2Q1RK1 w - - 3 13,e8g8,1953,1955
r2q1rk1/pp2b1pp/2n2n2/2p1pNB1/3pP3/3P1B2/PPP3PP/R2Q1RK1 b - - 4 13,g3f5,1953,1955
r2q1rk1/pp2b1p1/2n2n1p/2p1pNB1/3pP3/3P1B2/PPP3PP/R2Q1RK1 w - - 0 14,h7h6,1953,1955
r2q1rk1/pp2b1p1/2n2n1p/2p1pN2/3pP2B/3P1B2/PPP3PP/R2Q1RK1 b - - 1 14,g5h4,1953,1955
r2q1rk1/pp2b3/2n2n1p/2p1pNp1/3pP2B/3P1B2/PPP3PP/R2Q1RK1 w - - 0 15,g7g5,1953,1955
r2q1rk1/pp2b3/2n2n1p/2p1pNp1/3pP3/3P1BB1/PPP3PP/R2Q1RK1 b - - 1 15,h4g3,1953,1955
r2q1rk1/pp6/2nb1n1p/2p1pNp1/3pP3/3P1BB1/PPP3PP/R2Q1RK1 w - - 2 16,e7d6,1953,1955
r2q1rk1/pp6/2nb1n1p/2p1pNpB/3pP3/3P2B1/PPP3PP/R2Q1RK1 b - - 3 16,f3h5,1953,1955
r2q1rk1/pp6/2nb3p/2p1pNpn/3pP3/3P2B1/PPP3PP/R2Q1RK1 w - - 0 17,f6h5,1953,1955
r2q1rk1/pp6/2nb3p/2p1pNpQ/3pP3/3P2B1/PPP3PP/R4RK1 b - - 0 17,d1h5,1953,1955
r2q2k1/pp6/2nb3p/2p1prpQ/3pP3/3P2B1/PPP3PP/R4RK1 w - - 0 18,f8f5,1953,1955
r2q2k1/pp6/2nb2Qp/2p1prp1/3pP3/3P2B1/PPP3PP/R4RK1 b - - 1 18,h5g6,1953,1955
r2q3k/pp6/2nb2Qp/2p1prp1/3pP3/3P2B1/PPP3PP/R4RK1 w - - 2 19,g8h8,1953,1955
r2q3k/pp6/2nb3Q/2p1prp1/3pP3/3P2B1/PPP3PP/R4RK1 b - - 0 19,g6h6,1953,1955
r2q2k1/pp6/2nb3Q/2p1prp1/3pP3/3P2B1/PPP3PP/R4RK1 w - - 1 20,h8g8,1953,1955
r2q2k1/pp6/2nb3Q/2p1pRp1/3pP3/3P2B1/PPP3PP/R5K1 b - - 0 20,f1f5,1953,1955
r2q2k1/pp2b3/2n4Q/2p1pRp1/3pP3/3P2B1/PPP3PP/R5K1 w - - 1 21,d6e7,1953,1955
r2q2k1/pp2b3/2n4Q/2p1BRp1/3pP3/3P4/PPP3PP/R5K1 b - - 0 21,g3e5,1953,1955
r2q2k1/pp2b3/7Q/2p1nRp1/3pP3/3P4/PPP3PP/R5K1 w - - 0 22,c6e5,1953,1955
r2q2k1/pp2b3/7Q/2p1R1p1/3pP3/3P4/PPP3PP/R5K1 b - - 0 22,f5e5,1953,1955
2rq2k1/pp2b3/7Q/2p1R1p1/3pP3/3P4/PPP3PP/R5K1 w - - 1 23,a8c8,1953,1955
2rq2k1/pp2b3/7Q/2p1R1p1/3pP3/3P4/PPP3PP/5RK1 b - - 2 23,a1f1,1953,1955
3q2k1/pp2b3/2r4Q/2p1R1p1/3pP3/3P4/PPP3PP/5RK1 w - - 3 24,c8c6,1953,1955
3q2k1/pp2b3/2r5/2p1R1pQ/3pP3/3P4/PPP3PP/5RK1 b - - 4 24,h6h5,1953,1955
3q4/pp2b1k1/2r5/2p1R1pQ/3pP3/3P4/PPP3PP/5RK1 w - - 5 25,g8g7,1953,1955
3q4/pp2b1k1/2r5/2p2RpQ/3pP3/3P4/PPP3PP/5RK1 b - - 6 25,e5f5,1953,1955
6q1/pp2b1k1/2r5/2p2RpQ/3pP3/3P4/PPP3PP/5RK1 w - - 7 26,d8g8,1953,1955
6q1/pp2bRk1/2r5/2p3pQ/3pP3/3P4/PPP3PP/5RK1 b - - 8 26,f5f7,1953,1955
8/pp2bqk1/2r5/2p3pQ/3pP3/3P4/PPP3PP/5RK1 w - - 0 27,g8f7,1953,1955
8/pp2bRk1/2r5/2p3pQ/3pP3/3P4/PPP3PP/6K1 b - - 0 27,f1f7,1953,1955
6k1/pp2bR2/2r5/2p3pQ/3pP3/3P4/PPP3PP/6K1 w - - 1 28,g7g8,1953,1955
6k1/pp2R3/2r5/2p3pQ/3pP3/3P4/PPP3PP/6K1 b - - 0 28,f7e7,1953,1955
6k1/pp2R3/2r5/2p4Q/3pP1p1/3P4/PPP3PP/6K1 w - - 0 29,g5g4,1953,1955
6k1/pp2R3/2r5/2p5/3pP1Q1/3P4/PPP3PP/6K1 b - - 0 29,h5g4,1953,1955
5k2/pp2R3/2r5/2p5/3pP1Q1/3P4/PPP3PP/6K1 w - - 1 30,g8f8,1953,1955
5k2/pp6/2r5/2p1R3/3pP1Q1/3P4/PPP3PP/6K1 b - - 2 30,e7e5,1953,1955
5k2/p7/2r5/1pp1R3/3pP1Q1/3P4/PPP3PP/6K1 w - - 0 31,b7b5,1953,1955
5k2/p7/2r5/1pp2R2/3pP1Q1/3P4/PPP3PP/6K1 b - - 1 31,e5f5,1953,1955
8/p3k3/2r5/1pp2R2/3pP1Q1/3P4/PPP3PP/6K1 w - - 2 32,f8e7,1953,1955
8/p3k1Q1/2r5/1pp2R2/3pP3/3P4/PPP3PP/6K1 b - - 3 32,g4g7,1953,1955
4k3/p5Q1/2r5/1pp2R2/3pP3/3P4/PPP3PP/6K1 w - - 4 33,e7e8,1953,1955
4kR2/p5Q1/2r5/1pp5/3pP3/3P4/PPP3PP/6K1 b - - 5 33,f5f8,1953,1955
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,1735,1729
rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e7e5,1735,1729
rnbqkbnr/pppp1ppp/8/4p2Q/4P3/8/PPPP1PPP/RNB1KBNR b KQkq - 1 2,d1h5,1735,1729
r1bqkbnr/pppp1ppp/2n5/4p2Q/4P3/8/PPPP1PPP/RNB1KBNR w KQkq - 2 3,b8c6,1735,1729
r1bqkbnr/pppp1ppp/2n5/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR b KQkq - 3 3,f1c4,1735,1729
r1bqkbnr/pppp1p1p/2n3p1/4p2Q/2B1P3/8/PPPP1PPP/RNB1K1NR w KQkq - 0 4,g7g6,1735,1729
r1bqkbnr/pppp1p1p/2n3p1/4p3/2B1P3/5Q2/PPPP1PPP/RNB1K1NR b KQkq - 1 4,h5f3,1735,1729
r1bqkb1r/pppp1p1p/2n2np1/4p3/2B1P3/5Q2/PPPP1PPP/RNB1K1NR w KQkq - 2 5,g8f6,1735,1729
r1bqkb1r/pppp1p1p/2n2np1/4p3/2B1P3/2P2Q2/PP1P1PPP/RNB1K1NR b KQkq - 0 5,c2c3,1735,1729
r1bqk2r/pppp1pbp/2n2np1/4p3/2B1P3/2P2Q2/PP1P1PPP/RNB1K1NR w KQkq - 1 6,f8g7,1735,1729
r1bqk2r/pppp1pbp/2n2np1/4p3/2B1P3/2PP1Q2/PP3PPP/RNB1K1NR b KQkq - 0 6,d2d3,1735,1729
r1bqk2r/ppp2pbp/2np1np1/4p3/2B1P3/2PP1Q2/PP3PPP/RNB1K1NR w KQkq - 0 7,d7d6,1735,1729
r1bqk2r/ppp2pbp/2np1np1/4p3/2B1P3/2PP1Q1P/PP3PP1/RNB1K1NR b KQkq - 0 7,h2h3,1735,1729
r1bq1rk1/ppp2pbp/2np1np1/4p3/2B1P3/2PP1Q1P/PP3PP1/RNB1K1NR w KQ - 1 8,e8g8,1735,1729
r1bq1rk1/ppp2pbp/2np1np1/4p3/1PB1P3/2PP1Q1P/P4PP1/RNB1K1NR b KQ - 0 8,b2b4,1735,1729
r2q1rk1/ppp2pbp/2npbnp1/4p3/1PB1P3/2PP1Q1P/P4PP1/RNB1K1NR w KQ - 1 9,c8e6,1735,1729
r2q1rk1/ppp2pbp/2npbnp1/4p3/1PB1P3/N1PP1Q1P/P4PP1/R1B1K1NR b KQ - 2 9,b1a3,1735,1729
r2q1rk1/ppp2pbp/2np1np1/4p3/1Pb1P3/N1PP1Q1P/P4PP1/R1B1K1NR w KQ - 0 10,e6c4,1735,1729
r2q1rk1/ppp2pbp/2np1np1/4p3/1PN1P3/2PP1Q1P/P4PP1/R1B1K1NR b KQ - 0 10,a3c4,1735,1729
r2q1rk1/1pp2pbp/p1np1np1/4p3/1PN1P3/2PP1Q1P/P4PP1/R1B1K1NR w KQ - 0 11,a7a6,1735,1729
r2q1rk1/1pp2pbp/p1np1np1/4p1B1/1PN1P3/2PP1Q1P/P4PP1/R3K1NR b KQ - 1 11,c1g5,1735,1729
r2q1rk1/1pp2pb1/p1np1npp/4p1B1/1PN1P3/2PP1Q1P/P4PP1/R3K1NR w KQ - 0 12,h7h6,1735,1729
r2q1rk1/1pp2pb1/p1np1npp/4p3/1PN1P2B/2PP1Q1P/P4PP1/R3K1NR b KQ - 1 12,g5h4,1735,1729
r2q1rk1/2p2pb1/p1np1npp/1p2p3/1PN1P2B/2PP1Q1P/P4PP1/R3K1NR w KQ - 0 13,b7b5,1735,1729
r2q1rk1/2p2pb1/p1np1npp/1p2p3/1P2P2B/2PPNQ1P/P4PP1/R3K1NR b KQ - 1 13,c4e3,1735,1729
r4rk1/2p1qpb1/p1np1npp/1p2p3/1P2P2B/2PPNQ1P/P4PP1/R3K1NR w KQ - 2 14,d8e7,1735,1729
r4rk1/2p1qpb1/p1np1npp/1p1Np3/1P2P2B/2PP1Q1P/P4PP1/R3K1NR b KQ - 3 14,e3d5,1735,1729
r4rk1/2p2pb1/p1npqnpp/1p1Np3/1P2P2B/2PP1Q1P/P4PP1/R3K1NR w KQ - 4 15,e7e6,1735,1729
r4rk1/2p2pb1/p1npqNpp/1p2p3/1P2P2B/2PP1Q1P/P4PP1/R3K1NR b KQ - 0 15,d5f6,1735,1729
r4r1k/2p2pb1/p1npqNpp/1p2p3/1P2P2B/2PP1Q1P/P4PP1/R3K1NR w KQ - 1 16,g8h8,1735,1729
r4r1k/2p2pb1/p1npq1pp/1p1Np3/1P2P2B/2PP1Q1P/P4PP1/R3K1NR b KQ - 2 16,f6d5,1735,1729
r4r1k/2p3b1/p1npq1pp/1p1Npp2/1P2P2B/2PP1Q1P/P4PP1/R3K1NR w KQ - 0 17,f7f5,1735,1729
r4r1k/2N3b1/p1npq1pp/1p2pp2/1P2P2B/2PP1Q1P/P4PP1/R3K1NR b KQ - 0 17,d5c7,1735,1729
r4r1k/2Nq2b1/p1np2pp/1p2pp2/1P2P2B/2PP1Q1P/P4PP1/R3K1NR w KQ - 1 18,e6d7,1735,1729
N4r1k/3q2b1/p1np2pp/1p2pp2/1P2P2B/2PP1Q1P/P4PP1/R3K1NR b KQ - 0 18,c7a8,1735,1729
N4r1k/3q2b1/p1np2pp/1p2p3/1P2p2B/2PP1Q1P/P4PP1/R3K1NR w KQ - 0 19,f5e4,1735,1729
N4r1k/3q2b1/p1np2pp/1p2p3/1P2Q2B/2PP3P/P4PP1/R3K1NR b KQ - 0 19,f3e4,1735,1729
N4r1k/3q2b1/p1n3pp/1p1pp3/1P2Q2B/2PP3P/P4PP1/R3K1NR w KQ - 0 20,d6d5,1735,1729
N4r1k/3q2b1/p1n3Qp/1p1pp3/1P5B/2PP3P/P4PP1/R3K1NR b KQ - 0 20,e4g6,1735,1729
r6k/3q2b1/p1n3Qp/1p1pp3/1P5B/2PP3P/P4PP1/R3K1NR w KQ - 0 21,f8a8,1735,1729
r6k/3q2b1/p1n3Qp/1p1pp3/1P5B/2PP1N1P/P4PP1/R3K2R b KQ - 1 21,g1f3,1735,1729
4r2k/3q2b1/p1n3Qp/1p1pp3/1P5B/2PP1N1P/P4PP1/R3K2R w KQ - 2 22,a8e8,1735,1729
4r2k/3q2b1/p1n3Qp/1p1pp3/1P5B/2PP1N1P/P4PP1/R4RK1 b - - 3 22,e1g1,1735,1729
4r2k/3q2b1/p1n3Qp/1p1p4/1P2p2B/2PP1N1P/P4PP1/R4RK1 w - - 0 23,e5e4,1735,1729
4r2k/3q2b1/p1n3Qp/1p1p4/1P2p2B/2PP1N1P/P4PP1/4RRK1 b - - 1 23,a1e1,1735,1729
4r2k/3q2b1/p5Qp/1p1pn3/1P2p2B/2PP1N1P/P4PP1/4RRK1 w - - 2 24,c6e5,1735,1729
4r2k/3q2b1/p5Qp/1p1pN3/1P2p2B/2PP3P/P4PP1/4RRK1 b - - 0 24,f3e5,1735,1729
7k/3q2b1/p5Qp/1p1pr3/1P2p2B/2PP3P/P4PP1/4RRK1 w - - 0 25,e8e5,1735,1729
7k/3q2b1/p5Qp/1p1pr3/1P2P2B/2P4P/P4PP1/4RRK1 b - - 0 25,d3e4,1735,1729
7k/3q2b1/p5Qp/1p2r3/1P2p2B/2P4P/P4PP1/4RRK1 w - - 0 26,d5e4,1735,1729
7k/3q2b1/p5Qp/1p2r3/1P2R2B/2P4P/P4PP1/5RK1 b - - 0 26,e1e4,1735,1729
7k/3q2b1/p5Qp/1p6/1P2r2B/2P4P/P4PP1/5RK1 w - - 0 27,e5e4,1735,1729
7k/3q2b1/p6p/1p6/1P2Q2B/2P4P/P4PP1/5RK1 b - - 0 27,g6e4,1735,1729
7k/5qb1/p6p/1p6/1P2Q2B/2P4P/P4PP1/5RK1 w - - 1 28,d7f7,1735,1729
Q6k/5qb1/p6p/1p6/1P5B/2P4P/P4PP1/5RK1 b - - 2 28,e4a8,1735,1729
Q7/5qbk/p6p/1p6/1P5B/2P4P/P4PP1/5RK1 w - - 3 29,h8h7,1735,1729
8/5qbk/Q6p/1p6/1P5B/2P4P/P4PP1/5RK1 b - - 0 29,a8a6,1735,1729
8/6bk/Q6p/1p6/1Pq4B/2P4P/P4PP1/5RK1 w - - 1 30,f7c4,1735,1729
8/6bk/Q6p/1p6/1Pq5/2P3BP/P4PP1/5RK1 b - - 2 30,h4g3,1735,1729
8/6bk/Q6p/1p6/1P6/2q3BP/P4PP1/5RK1 w - - 0 31,c4c3,1735,1729
8/6bk/7p/Qp6/1P6/2q3BP/P4PP1/5RK1 b - - 1 31,a6a5,1735,1729
8/6bk/5q1p/Qp6/1P6/6BP/P4PP1/5RK1 w - - 2 32,c3f6,1735,1729
8/6bk/5q1p/1Q6/1P6/6BP/P4PP1/5RK1 b - - 0 32,a5b5,1735,1729
8/6bk/6qp/1Q6/1P6/6BP/P4PP1/5RK1 w - - 1 33,f6g6,1735,1729
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,1588,1686
rnbqkbnr/ppppp1pp/5p2/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,f7f6,1588,1686
rnbqkbnr/ppppp1pp/5p2/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,d2d4,1588,1686
rnbqkbnr/ppp1p1pp/3p1p2/8/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,d7d6,1588,1686
rnbqkbnr/ppp1p1pp/3p1p2/8/2PPP3/8/PP3PPP/RNBQKBNR b KQkq - 0 3,c2c4,1588,1686
rnbqkbnr/ppp3pp/3p1p2/4p3/2PPP3/8/PP3PPP/RNBQKBNR w KQkq - 0 4,e7e5,1588,1686
rnbqkbnr/ppp3pp/3p1p2/3Pp3/2P1P3/8/PP3PPP/RNBQKBNR b KQkq - 0 4,d4d5,1588,1686
rnbqkbnr/pp4pp/2pp1p2/3Pp3/2P1P3/8/PP3PPP/RNBQKBNR w KQkq - 0 5,c7c6,1588,1686
rnbqkbnr/pp4pp/2pp1p2/3Pp3/2P1P3/3B4/PP3PPP/RNBQK1NR b KQkq - 1 5,f1d3,1588,1686
rnbqkbnr/pp4pp/3p1p2/3pp3/2P1P3/3B4/PP3PPP/RNBQK1NR w KQkq - 0 6,c6d5,1588,1686
